Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,26,GSW,NBA,SF,25,1,331,4.9,11.6,.421,1.8,4.0,.459,3.0,7.6,.400,2.0,2.9,.667,1.3,3.8,5.1,1.2,1.2,0.5,1.7,3.6,13.6
