Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,30,GSW,NBA,PF,70,49,2081,7.9,15.3,.516,0.2,0.9,.260,7.7,14.5,.531,8.0,9.5,.835,1.6,4.9,6.5,3.0,0.9,0.1,2.9,4.0,24.0
