Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015-16,33,GSW,NBA,C,22,0,186,4.1,9.3,.438,0.0,0.0,,4.1,9.3,.438,3.1,5.6,.552,2.5,7.2,9.7,2.9,1.0,1.0,1.2,6.8,11.2
