Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,25,GSW,NBA,SG,42,0,661,7.6,18.1,.417,2.2,7.0,.313,5.4,11.2,.483,2.0,2.3,.837,0.5,2.9,3.4,3.1,0.7,0.1,2.7,2.4,19.3
