Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,24,GSW,NBA,SG,69,37,2018,5.9,12.5,.468,2.5,5.5,.456,3.4,7.1,.477,1.8,2.0,.886,1.1,3.5,4.6,1.9,1.2,0.3,1.5,2.8,16.0
