,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
178,Shot Chart Detail,0021501011,401,203546,Ian Clark,1610612744,Golden State Warriors,4,6,9,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-119,129,1,1
179,Shot Chart Detail,0021501011,412,203546,Ian Clark,1610612744,Golden State Warriors,4,4,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-1,203,1,1
180,Shot Chart Detail,0021501011,448,203546,Ian Clark,1610612744,Golden State Warriors,4,1,12,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,9,95,1,0
181,Shot Chart Detail,0021501026,564,203546,Ian Clark,1610612744,Golden State Warriors,4,0,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-71,237,1,0
182,Shot Chart Detail,0021501036,156,203546,Ian Clark,1610612744,Golden State Warriors,2,9,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,-5,1,0
183,Shot Chart Detail,0021501036,167,203546,Ian Clark,1610612744,Golden State Warriors,2,8,5,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,2,1,1
184,Shot Chart Detail,0021501050,437,203546,Ian Clark,1610612744,Golden State Warriors,4,8,41,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,63,247,1,0
185,Shot Chart Detail,0021501080,230,203546,Ian Clark,1610612744,Golden State Warriors,2,1,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-6,1,0
186,Shot Chart Detail,0021501080,234,203546,Ian Clark,1610612744,Golden State Warriors,2,1,22,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-233,67,1,1
187,Shot Chart Detail,0021501094,122,203546,Ian Clark,1610612744,Golden State Warriors,1,0,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,21,1,1
188,Shot Chart Detail,0021501094,134,203546,Ian Clark,1610612744,Golden State Warriors,2,10,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,1
189,Shot Chart Detail,0021501094,401,203546,Ian Clark,1610612744,Golden State Warriors,4,9,19,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,114,229,1,0
190,Shot Chart Detail,0021501094,442,203546,Ian Clark,1610612744,Golden State Warriors,4,4,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,217,100,1,0
191,Shot Chart Detail,0021501094,482,203546,Ian Clark,1610612744,Golden State Warriors,4,1,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,177,254,1,0
192,Shot Chart Detail,0021501112,183,203546,Ian Clark,1610612744,Golden State Warriors,2,7,10,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-74,21,1,1
193,Shot Chart Detail,0021501112,204,203546,Ian Clark,1610612744,Golden State Warriors,2,5,19,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-34,57,1,0
194,Shot Chart Detail,0021501112,222,203546,Ian Clark,1610612744,Golden State Warriors,2,3,39,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,2,1,0
195,Shot Chart Detail,0021501112,526,203546,Ian Clark,1610612744,Golden State Warriors,4,1,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,146,124,1,0
196,Shot Chart Detail,0021501119,405,203546,Ian Clark,1610612744,Golden State Warriors,4,8,22,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-79,2,1,1
197,Shot Chart Detail,0021501119,450,203546,Ian Clark,1610612744,Golden State Warriors,4,5,12,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,18,1,1
198,Shot Chart Detail,0021501119,461,203546,Ian Clark,1610612744,Golden State Warriors,4,4,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,146,1,0
199,Shot Chart Detail,0021501136,192,203546,Ian Clark,1610612744,Golden State Warriors,2,5,42,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-9,41,1,0
