,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
133,Shot Chart Detail,0021500592,302,101106,Andrew Bogut,1610612744,Golden State Warriors,3,10,22,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
134,Shot Chart Detail,0021500592,328,101106,Andrew Bogut,1610612744,Golden State Warriors,3,7,45,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,50,90,1,0
135,Shot Chart Detail,0021500592,331,101106,Andrew Bogut,1610612744,Golden State Warriors,3,7,17,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
136,Shot Chart Detail,0021500605,14,101106,Andrew Bogut,1610612744,Golden State Warriors,1,10,56,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,3,1,1
137,Shot Chart Detail,0021500605,26,101106,Andrew Bogut,1610612744,Golden State Warriors,1,9,25,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,13,1,0
138,Shot Chart Detail,0021500605,46,101106,Andrew Bogut,1610612744,Golden State Warriors,1,6,54,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,2,1,1
139,Shot Chart Detail,0021500605,48,101106,Andrew Bogut,1610612744,Golden State Warriors,1,6,25,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0
140,Shot Chart Detail,0021500605,215,101106,Andrew Bogut,1610612744,Golden State Warriors,2,4,53,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1
141,Shot Chart Detail,0021500622,2,101106,Andrew Bogut,1610612744,Golden State Warriors,1,11,43,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
142,Shot Chart Detail,0021500622,34,101106,Andrew Bogut,1610612744,Golden State Warriors,1,8,6,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,22,51,1,0
143,Shot Chart Detail,0021500622,301,101106,Andrew Bogut,1610612744,Golden State Warriors,3,8,16,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-5,1,1
144,Shot Chart Detail,0021500622,324,101106,Andrew Bogut,1610612744,Golden State Warriors,3,6,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-89,7,1,0
145,Shot Chart Detail,0021500634,36,101106,Andrew Bogut,1610612744,Golden State Warriors,1,7,19,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,3,1,1
146,Shot Chart Detail,0021500634,59,101106,Andrew Bogut,1610612744,Golden State Warriors,1,4,59,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
147,Shot Chart Detail,0021500634,235,101106,Andrew Bogut,1610612744,Golden State Warriors,2,2,42,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
148,Shot Chart Detail,0021500652,68,101106,Andrew Bogut,1610612744,Golden State Warriors,1,4,32,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,14,51,1,0
