Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,22,GSW,NBA,PG,29,0,285,3.5,9.1,.389,0.1,0.6,.200,3.4,8.5,.403,2.4,3.2,.760,1.5,2.8,4.3,5.3,4.2,1.1,2.3,3.9,9.6
