Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,24,GSW,NBA,PF,44,29,1423,4.9,11.3,.431,1.3,3.8,.331,3.6,7.5,.481,2.6,3.4,.769,2.1,5.9,8.1,2.2,0.8,0.8,1.2,3.2,13.6
