Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,27,GSW,NBA,PG,51,9,1192,6.2,14.6,.424,2.0,5.5,.365,4.2,9.2,.459,2.8,3.4,.832,0.5,2.6,3.0,7.0,1.8,0.1,2.3,3.6,17.2
